"","Row.names","Sample.ID","Latitude","Longitude","Fg_MDS1","Fg_MDS2","Fg_MDS3","Bac_MDS1","Bac_MDS2","Bac_MDS3"
"352","SampleID.102.100.100.140266","102.100.100/140266",-35.09698,138.670996,-0.155374689500644,0.00116722076500842,-0.0222054281709176,-0.332422027486156,-0.102768762698233,-0.161280116302619
"353","SampleID.102.100.100.140268","102.100.100/140268",-35.123464,138.670893,-0.181269824643972,0.00876467609028892,-0.0825113668869397,-0.147717202106956,0.175006119308033,-0.0595099873476339
"354","SampleID.102.100.100.140270","102.100.100/140270",-35.122853,138.671073,-0.186445156032459,0.0377043636325907,-0.0616115690442343,-0.142939806723775,0.197285678382767,-0.0877601082912011
"355","SampleID.102.100.100.140272","102.100.100/140272",-35.12344,138.671347,-0.210884775857366,0.000991443683230814,-0.0623726648199634,-0.229812209506249,0.23696494206175,-0.056541002538773
"356","SampleID.102.100.100.140274","102.100.100/140274",-35.128965,138.665037,-0.0786956095500959,0.0640231284079066,-0.0178470720815315,-0.112928430419682,0.0115248019980797,-0.21785077970989
"357","SampleID.102.100.100.140276","102.100.100/140276",-35.129555,138.665291,-0.0806108805500229,0.073658396299261,-0.000508852809944508,-0.157902902827022,0.0165611243331661,-0.222233303671429
"358","SampleID.102.100.100.140278","102.100.100/140278",-35.128029,138.665276,-0.120577103391236,0.0433969735710532,-0.0123059011637962,-0.280180871129649,-0.0815194750199605,-0.169003912428208
"359","SampleID.102.100.100.14181","102.100.100/14181",-24.83835,147.781349,-0.0309766342074969,-0.00825717698244887,0.117047630225377,-0.0648921969708909,-0.00678481393920829,-0.108438111299093
"360","SampleID.102.100.100.14183","102.100.100/14183",-24.853827,147.521225,0.0624198607580214,-0.0806583365708878,0.0964289270830451,-0.128095062317522,-0.135238866115485,-0.0475007363289586
"361","SampleID.102.100.100.14185","102.100.100/14185",-41.65563,145.08186,-0.384792518374074,-0.226011064548179,0.162984603910326,-0.606298007115654,0.0788135316247031,-0.0591136162041775
"362","SampleID.102.100.100.14187","102.100.100/14187",-41.58365,145.09314,-0.196432765597191,-0.45633515063875,0.169228226567703,-0.860562465280599,-0.253736741367728,0.102144864963537
"363","SampleID.102.100.100.15823","102.100.100/15823",-28.229765,152.424374,-0.3081452873121,-0.070088459754039,0.21330841387278,-0.446993930990698,0.266296759284606,0.113133606260038
"364","SampleID.102.100.100.15825","102.100.100/15825",-28.288659,152.424726,-0.299386900786373,-0.0316534669703072,0.185205491519033,-0.3834874146701,0.255365722078646,0.0855854798843837
"365","SampleID.102.100.100.15827","102.100.100/15827",-28.227608,152.426866,-0.30728295145594,-0.0605136562756734,0.18765143409298,-0.357336169138636,0.302952396710944,0.115971458642817
"366","SampleID.102.100.100.15829","102.100.100/15829",-28.227565,152.427209,-0.306858619898021,-0.0159942645750973,0.12908465875913,-0.253319798201561,0.333809983269573,0.135816843886428
"367","SampleID.102.100.100.15861","102.100.100/15861",-13.67883,143.14101,0.294420741487173,-0.266784606440626,0.277329744244222,-0.0658146461019879,-0.355335924825916,-0.207370699889952
"368","SampleID.102.100.100.15863","102.100.100/15863",-13.68124,143.13999,0.220216054115646,-0.330361854351676,0.298534708052084,-0.140045429966865,-0.467040269701347,-0.2437216023813
"369","SampleID.102.100.100.15865","102.100.100/15865",-13.83469,143.09814,0.14677328052848,-0.190606940767506,0.201313423231903,-0.181022107227454,-0.349821761984683,-0.202104569477638
"370","SampleID.102.100.100.15867","102.100.100/15867",-13.82992,143.09857,0.134625550997381,-0.288684207269643,0.323212305354263,-0.200785616461797,-0.41577326959824,-0.206033157939997
"371","SampleID.102.100.100.15869","102.100.100/15869",-13.53401,143.04765,0.135071285877405,-0.238179153422661,0.326175594446148,-0.087674271211102,-0.315454650087496,-0.207454753063488
"372","SampleID.102.100.100.15871","102.100.100/15871",-13.53235,143.04753,0.124579589083488,-0.337929161273265,0.268479327283028,-0.165233458154406,-0.435551562806537,-0.212433626488797
"373","SampleID.102.100.100.15873","102.100.100/15873",-13.5153,143.04163,0.224066859522038,-0.196596578540267,0.284622369627071,-0.104425675688588,-0.373478883857615,-0.231502283975585
"374","SampleID.102.100.100.15877","102.100.100/15877",-13.77233,141.88817,0.0821964150932698,-0.28038548064059,0.380558528369064,-0.361575909388377,-0.512062678206965,-0.263785056884732
"375","SampleID.102.100.100.15879","102.100.100/15879",-13.77007,141.89049,0.0673828360829425,-0.301999657144917,0.360303770733671,-0.408695890579919,-0.523404242749794,-0.279013540286317
"376","SampleID.102.100.100.15881","102.100.100/15881",-13.60245,141.68107,0.0141985080956834,-0.324060197424132,0.4023968530619,-0.490601626421221,-0.580036482071565,-0.335537353016271
"377","SampleID.102.100.100.15883","102.100.100/15883",-13.60315,141.6841,0.102343119739852,-0.382571659923738,0.315414564008223,-0.307436042522876,-0.623349941799979,-0.299642992400267
"378","SampleID.102.100.100.15885","102.100.100/15885",-13.74184,141.50677,0.174968721781574,-0.223463906354358,0.409209440311276,-0.212616715001609,-0.633115198923036,-0.57066895065235
"379","SampleID.102.100.100.15887","102.100.100/15887",-13.74768,141.50618,0.00594496462878931,0.112380811226931,0.50125444526747,0.0184740294691692,-0.055504110270496,-0.899712739330355
"380","SampleID.102.100.100.15891","102.100.100/15891",-13.84394,141.61639,0.215594555854927,-0.201054566573115,0.265453395998513,-0.336996011710723,-0.597273719084901,-0.386640739571652
"381","SampleID.102.100.100.15895","102.100.100/15895",-13.97474,141.65258,0.110460367765661,-0.296513366919697,0.294256596034153,-0.261318712406191,-0.471963017487066,-0.243981100622615
"382","SampleID.102.100.100.15943","102.100.100/15943",-42.38459,147.31059,-0.245731026871413,0.122792137451575,0.00543064738426373,-0.305600365700297,0.205859269229378,-0.114292506964117
"383","SampleID.102.100.100.15945","102.100.100/15945",-42.38433,147.31092,-0.227474398605778,0.186839238905223,0.0728645613562383,-0.269365741534486,0.184257912274799,-0.123355035600281
"384","SampleID.102.100.100.15947","102.100.100/15947",-42.40422,147.40767,-0.399945781785378,-0.219164203817457,-0.0423366072102925,-0.692335719530501,-0.139233845200138,0.114840923810523
"385","SampleID.102.100.100.15949","102.100.100/15949",-42.32849,147.39757,-0.319114223963063,-0.169221129824063,-0.0151229310702696,-0.659044828568929,-0.205170354511021,-0.00802277093984472
"386","SampleID.102.100.100.15951","102.100.100/15951",-42.28444,147.40152,-0.36693225892127,-0.0293276616152968,-0.103680605001099,-0.505819717707318,0.155962977044687,0.0138790725442656
"387","SampleID.102.100.100.15953","102.100.100/15953",-42.24227,147.45971,-0.233712491286209,0.0957778956471293,0.0573793227777208,-0.278577105489103,0.113194553749397,-0.118601036041558
"388","SampleID.102.100.100.15955","102.100.100/15955",-42.8223,147.50573,-0.281450751287084,0.0781800510801629,-0.0362687863132482,-0.271964497657894,0.106556515638299,0.00766492470983814
"389","SampleID.102.100.100.15957","102.100.100/15957",-42.27904,147.61451,-0.202123709961204,0.115874694830572,0.034164635043341,-0.197397693788628,0.347319816147075,-0.125769870959494
"390","SampleID.102.100.100.15959","102.100.100/15959",-42.8072,147.43977,-0.24519952114232,0.0327768975504106,0.0304439658166383,-0.281995940894929,0.148303076652686,-0.0835538243910026
"391","SampleID.102.100.100.15961","102.100.100/15961",-42.61742,147.42263,-0.279703535895341,0.225914195327142,0.0111056118686982,-0.198222545808631,0.305543545806361,-0.0822590333656448
"392","SampleID.102.100.100.15963","102.100.100/15963",-42.61778,147.42226,-0.187906940171364,0.266279318603618,0.0226843499815847,-0.111544237296979,0.415254957572462,-0.138002275427588
"393","SampleID.102.100.100.15965","102.100.100/15965",-42.54522,147.45611,-0.358829673339146,-0.0457079318039843,0.0017016901110515,-0.61984821647529,-0.147241892761283,-0.0188000386072197
"394","SampleID.102.100.100.15967","102.100.100/15967",-42.80744,147.4391,-0.259287061833916,0.109297013686916,0.0347125258595945,-0.220249043923968,0.272908381750437,-0.103706399443689
"395","SampleID.102.100.100.15969","102.100.100/15969",-42.38784,147.04742,-0.408603826834644,-0.190393573756076,-0.0854788100345551,-0.708220411522101,-0.230137133108044,0.0483970995647278
"396","SampleID.102.100.100.15971","102.100.100/15971",-42.3985,147.0791,-0.245353045961818,0.172041199879252,0.0366223287992871,-0.337593367795526,0.11625795322126,-0.10947168036827
"397","SampleID.102.100.100.15973","102.100.100/15973",-42.39835,147.07991,-0.254126139534704,0.0744346157133987,0.0190536707319299,-0.352957452984246,0.101446918388589,-0.120228257346604
"398","SampleID.102.100.100.15975","102.100.100/15975",-42.27335,146.89476,-0.256384318457329,0.0875654196853335,0.0262434119217634,-0.361232106672085,0.0460384755870217,-0.084158029092326
"399","SampleID.102.100.100.15977","102.100.100/15977",-42.27154,146.8927,-0.377631445449569,-0.184933592290638,-0.0693214281285534,-0.764450105653165,-0.177868788853482,0.029863448414463
"400","SampleID.102.100.100.15979","102.100.100/15979",-42.27031,146.89643,-0.252904943908938,0.179734755244815,-0.00525832784132423,-0.172908651372047,0.251205107366962,-0.0752436622502253
"401","SampleID.102.100.100.15981","102.100.100/15981",-42.55598,147.20049,-0.325300774663501,0.0431999232150951,0.0185047233342138,-0.315116689818865,0.194954545663026,-0.0393157669890378
"402","SampleID.102.100.100.15983","102.100.100/15983",-42.55907,147.20646,-0.205417893195336,0.138282905475842,0.055684754217848,-0.19604624421296,0.350141820345668,-0.165553000611423
"403","SampleID.102.100.100.15985","102.100.100/15985",-42.38684,147.01602,-0.197507240783622,0.147666438028921,0.00224916994301393,-0.239000416688426,0.142004561670839,-0.125769628886889
"404","SampleID.102.100.100.15987","102.100.100/15987",-42.40184,147.01964,-0.346581345526896,-0.0026298560196171,-0.06369379050635,-0.445484742645326,-0.0985967495439113,-0.0181496276635178
"405","SampleID.102.100.100.15989","102.100.100/15989",-42.40319,147.01244,-0.257272861205092,0.230695067252798,0.0488669025235532,-0.271196314420373,0.172263964285811,-0.146410321244534
"406","SampleID.102.100.100.15991","102.100.100/15991",-42.42688,146.69943,-0.389296878314083,-0.0549047977300378,-0.0838838140925793,-0.756664458368322,-0.217744576985349,0.0894026864360749
"407","SampleID.102.100.100.15993","102.100.100/15993",-42.54652,146.84942,-0.239918095749994,0.123267613250708,-0.0485657980809331,-0.131791612858147,0.157962093141307,-0.0730851950880701
"408","SampleID.102.100.100.15995","102.100.100/15995",-42.54686,146.84851,-0.126926352244373,0.195873753906972,0.00582581535938845,-0.142141439244274,0.113527930881895,-0.127777217068967
"409","SampleID.102.100.100.15997","102.100.100/15997",-42.57264,146.77292,-0.29043143507857,-0.0573528239702439,0.00589487005948655,-0.610398914294919,-0.154099174135674,-0.0338736422311152
"410","SampleID.102.100.100.16001","102.100.100/16001",-41.77754,147.31891,-0.264334749465766,-0.0331660035407022,-0.0202543577364251,-0.438286704560827,-0.0102611917237784,0.00207025400382485
"411","SampleID.102.100.100.16003","102.100.100/16003",-41.75804,147.17126,-0.177769689968683,0.0601233986854484,0.0413248552418506,-0.310606305775153,0.042888860938774,-0.178378330835998
"412","SampleID.102.100.100.16005","102.100.100/16005",-41.75815,147.1716,-0.131310269692783,0.19837829057168,0.0662402357194231,-0.1342493800515,0.241874921394447,-0.171471829061251
"413","SampleID.102.100.100.16007","102.100.100/16007",-42.27962,147.46838,-0.203179853697887,0.0680364669988887,0.0507003837234979,-0.398855371838421,0.0436047071070621,-0.166007916908957
"414","SampleID.102.100.100.16009","102.100.100/16009",-42.27659,147.46603,-0.198403353463143,0.15142460231193,0.0404504899780576,-0.305274782235156,0.170775300050863,-0.205736945850558
"415","SampleID.102.100.100.16011","102.100.100/16011",-42.27943,147.61381,-0.210116852775309,0.0745435941379738,0.0564728019603635,-0.276528068252225,0.15909851196926,-0.117811798867953
"416","SampleID.102.100.100.16013","102.100.100/16013",-42.0154,147.49095,-0.176657682062943,0.131375118657829,0.0249122763544836,-0.265274366691705,0.143507945144692,-0.138878891118997
"417","SampleID.102.100.100.19231","102.100.100/19231",-35.640739,138.130066,-0.0889620840778784,0.313665640247604,-0.0909875697044942,0.257495033980637,0.648318156569774,-0.204988453000243
"418","SampleID.102.100.100.19233","102.100.100/19233",-35.640126,138.130077,-0.103164844879152,0.226219522620804,-0.106775792664682,0.101870227436818,0.389165884024336,-0.150261225641521
"419","SampleID.102.100.100.19235","102.100.100/19235",-35.640719,138.129228,-0.0517143667078598,0.38160406772785,-0.0482056919596714,0.29640665962535,0.706935132592422,-0.223327726991202
"420","SampleID.102.100.100.19237","102.100.100/19237",-35.638699,138.125403,-0.143714822587116,0.124836473297377,-0.106869143744527,-0.195408765100517,-0.040567457516204,-0.210937864651651
"421","SampleID.102.100.100.19239","102.100.100/19239",-35.638681,138.12579,-0.136994103044816,0.123697204019707,-0.0978447008109859,-0.178340718660816,-0.0538772948555275,-0.192443822730687
"422","SampleID.102.100.100.19241","102.100.100/19241",-35.638228,138.126446,-0.139188737947946,0.172536127868463,-0.124643764582168,-0.0894889219260426,0.0304138811191269,-0.201907800016767
"423","SampleID.102.100.100.19243","102.100.100/19243",-35.637296,138.12213,-0.150977294593174,0.185382261346765,-0.126489392298533,0.0477890546670726,0.301069842559993,-0.173189675250021
"424","SampleID.102.100.100.19247","102.100.100/19247",-35.636263,138.121902,-0.137967615241021,0.267509248455962,-0.126254869048088,0.106154414483823,0.410372100059282,-0.205691559494766
"425","SampleID.102.100.100.19249","102.100.100/19249",-35.634699,138.119816,-0.106281622821133,0.284845763606439,-0.139133740551512,0.270952385045511,0.643603461331067,-0.191036786124601
"426","SampleID.102.100.100.19251","102.100.100/19251",-35.634824,138.120165,-0.121360832630189,0.284603788500782,-0.148570033091554,0.170771935155741,0.5035906112859,-0.221871140915215
"427","SampleID.102.100.100.19255","102.100.100/19255",-35.6351653,138.1189822,-0.0385601908368791,0.260977054522809,-0.0680099279121307,0.269162082835135,0.61033984023905,-0.182001187154168
"428","SampleID.102.100.100.19257","102.100.100/19257",-35.634765,138.11882,-0.021899356560563,0.258123750322861,-0.120155899078909,0.318898706363947,0.627690443122001,-0.187070243034119
"429","SampleID.102.100.100.19259","102.100.100/19259",-35.635152,138.118409,-0.0311266264591652,0.324072795806348,-0.0600242907722771,0.295280328214364,0.564047426228573,-0.181826515899116
"430","SampleID.102.100.100.19261","102.100.100/19261",-35.635559,138.120746,-0.0697703450942595,0.265076642293475,-0.0594148443909794,0.152041730892022,0.392511555205375,-0.245691773896044
"431","SampleID.102.100.100.19263","102.100.100/19263",-35.635311,138.120931,-0.0990487257761568,0.241332899765063,-0.0889762828568345,0.134982197764692,0.42699621074492,-0.215106067998617
"432","SampleID.102.100.100.19265","102.100.100/19265",-35.636366,138.120584,-0.0719329309741153,0.264587568861204,-0.0981500165379395,0.279593236650195,0.614829068278372,-0.21787370237301
"433","SampleID.102.100.100.19267","102.100.100/19267",-35.631434,138.116732,-0.0702267122789453,0.210767540365736,-0.0129160069733349,0.0394484937567825,0.0878916809158771,-0.209591193987344
"434","SampleID.102.100.100.19269","102.100.100/19269",-35.632738,138.1164129,-0.100827736202128,0.238098238467618,-0.0354381843153219,0.0230686989609197,0.212055956233253,-0.223820732215851
"435","SampleID.102.100.100.19271","102.100.100/19271",-35.630431,138.116249,-0.0549135194171485,0.174136112459785,-0.0177134724198469,-0.0473123490805774,0.0929469474292084,-0.224363793403601
"436","SampleID.102.100.100.19273","102.100.100/19273",-35.654969,138.162344,-0.136798820966755,0.0694942732569186,-0.10313673544303,-0.133279107664489,0.187365699001281,-0.0934268753546422
"437","SampleID.102.100.100.19275","102.100.100/19275",-35.655037,138.162904,-0.179834753347053,0.0733857098623554,-0.0582571221548995,-0.0962549171209465,0.18819744649328,-0.0765706260153264
"438","SampleID.102.100.100.19277","102.100.100/19277",-35.655538,138.162765,-0.142146430394409,0.066860525873248,-0.0530107938892792,-0.1522321341655,0.199422717136014,-0.080857397161059
"439","SampleID.102.100.100.19279","102.100.100/19279",-35.655371,138.16255,-0.232141159822717,0.0883753732681638,-0.125892399701935,-0.205379438220382,0.17049907784762,-0.0774900092477585
"440","SampleID.102.100.100.19281","102.100.100/19281",-35.091696,138.654574,-0.103870271239188,0.114660803614159,-0.0704873445945741,-0.0801171672202276,0.150364655742985,-0.21180885399455
"441","SampleID.102.100.100.19283","102.100.100/19283",-35.090961,138.65477,-0.0780132198151613,0.209393128687068,0.0294423786581575,-0.120755365841859,0.163763769427789,-0.260521192749557
"442","SampleID.102.100.100.19285","102.100.100/19285",-35.0906934,138.6549204,-0.088474085188548,0.184544734149542,-0.00950907833613537,-0.0861492545393585,0.11284735643667,-0.281993375161831
"443","SampleID.102.100.100.19287","102.100.100/19287",-35.085397,138.658856,-0.111181728680409,0.143185975982348,-0.0234758695419119,-0.0831381454809743,0.18460685795532,-0.268397787971431
"444","SampleID.102.100.100.19289","102.100.100/19289",-35.085429,138.659129,-0.107468307922183,0.200359300734775,0.00351327311096627,-0.0542120052479111,0.219354064236244,-0.270014484148802
"445","SampleID.102.100.100.19291","102.100.100/19291",-35.085733,138.659439,-0.124252252200133,0.168610715336821,0.0148709202146938,-0.131445689095194,0.149427198739088,-0.271112668881893
"446","SampleID.102.100.100.19293","102.100.100/19293",-35.09727,138.671064,-0.14332028836401,0.046672252178374,-0.0276757172718468,-0.234614631775485,-0.0372223972004101,-0.153490604553662
"447","SampleID.102.100.100.19295","102.100.100/19295",-35.097408,138.67071,-0.183049346774514,0.0636115104094775,-0.117184016043117,-0.231385401313904,-0.0048924343967486,-0.187401547494145
"448","SampleID.102.100.100.19297","102.100.100/19297",-35.09698,138.670996,-0.217806408130945,0.0898547994111887,-0.113922899635385,-0.285524805801663,-0.00786044988919439,-0.148689803232432
"449","SampleID.102.100.100.19299","102.100.100/19299",-35.098208,138.677674,-0.162450717145081,0.109217348678118,-0.0457091384830334,-0.117359063845098,0.11404850866968,-0.220380255306887
"450","SampleID.102.100.100.19301","102.100.100/19301",-35.097955,138.677728,-0.155417666099134,0.137964710040411,-0.0387914881960205,-0.135436342979261,0.146648512239672,-0.23990316919797
"451","SampleID.102.100.100.19303","102.100.100/19303",-35.097955,138.677626,-0.199250541376954,0.14014181083193,-0.0759704805756685,-0.189832890353232,0.0994338276830436,-0.24263318620416
"452","SampleID.102.100.100.19305","102.100.100/19305",-35.102971,138.684416,-0.204767734033792,0.0957778012873037,-0.040352480562739,-0.270599601176718,0.107635495121458,-0.227903083481675
"453","SampleID.102.100.100.19307","102.100.100/19307",-35.103062,138.684929,-0.217284898808899,0.0848730549526479,-0.037455281354173,-0.21253718265396,0.156616834750256,-0.134400240152772
"454","SampleID.102.100.100.19309","102.100.100/19309",-35.103011,138.685117,-0.173760230498913,0.0671919298068149,-0.00180133449610601,-0.24558312295819,0.0757331085822883,-0.20891794536595
"455","SampleID.102.100.100.19311","102.100.100/19311",-35.091744,138.676234,-0.276801270707839,0.0808166007921335,-0.0804863831654082,-0.211828544760258,0.217067873111851,-0.164688967506474
"456","SampleID.102.100.100.19313","102.100.100/19313",-35.091563,138.676184,-0.265293837249222,0.0980373968043181,-0.080163701063294,-0.249812818639251,0.0882003730809704,-0.215572489862938
"457","SampleID.102.100.100.19315","102.100.100/19315",-35.091272,138.67605,-0.239665665947442,0.0449307204158531,-0.0508438717650914,-0.322979683754231,-0.0714704102817401,-0.191178298932029
"458","SampleID.102.100.100.19317","102.100.100/19317",-35.102142,138.650709,-0.108047549328363,0.0506967053305484,0.0794947766256908,-0.0391633815387264,0.0961712428807329,-0.233988981441311
"459","SampleID.102.100.100.19319","102.100.100/19319",-35.101944,138.650715,-0.2473286241316,0.0531094982911655,-0.0764072276204085,-0.199859110382619,0.1195116447972,-0.083801601286845
"460","SampleID.102.100.100.19321","102.100.100/19321",-35.101999,138.650319,-0.2326342740806,0.0225345264277945,-0.0756131409711096,-0.251170743884559,0.00113156084789944,-0.0795340510155291
"461","SampleID.102.100.100.19323","102.100.100/19323",-35.081399,138.658608,-0.218928178929772,-0.0629293553464519,-0.0771955133069477,-0.336157380392276,-0.0743286517608636,-0.0676208408255705
"462","SampleID.102.100.100.19325","102.100.100/19325",-35.081391,138.658225,-0.219428188637314,-0.029661607239838,-0.0495207585939536,-0.281519400267517,-0.0161044387591407,-0.0576800016290938
"463","SampleID.102.100.100.19327","102.100.100/19327",-35.081551,138.657617,-0.234131916964455,-0.0463710777134946,-0.0515526125311808,-0.330640233023252,-0.0170436537493339,-0.0225902768772573
"464","SampleID.102.100.100.19329","102.100.100/19329",-35.081479,138.657191,-0.212287762312543,-0.0465066594136788,-0.0328631290337018,-0.341046317108589,0.0237105823232814,-0.0181488836724648
"465","SampleID.102.100.100.19453","102.100.100/19453",-33.60963,150.73733,-0.0434754457915247,0.0667284990285119,0.219959862197759,-0.220331986055979,-0.183262618090671,-0.32453373963028
"466","SampleID.102.100.100.19455","102.100.100/19455",-33.61008,150.73693,-0.0591108791588218,0.080153276141267,0.197123140188261,-0.284918999325436,-0.177771566079725,-0.323060903858344
"467","SampleID.102.100.100.19457","102.100.100/19457",-33.6123,150.73895,0.0179986491978538,0.130858196100815,0.110879283099523,-0.031268413401978,0.0601717201914559,-0.184521795393196
"468","SampleID.102.100.100.19459","102.100.100/19459",-33.61292,150.73795,-0.0461522930458017,0.117396058674509,0.252285692042398,-0.276161021045953,-0.131565429663158,-0.320592457926419
"469","SampleID.102.100.100.19461","102.100.100/19461",-33.6126,150.73769,-0.0802060705951169,0.0972973180159648,0.230438967900409,-0.266363802142708,-0.102641920463666,-0.243877127320298
"470","SampleID.102.100.100.19463","102.100.100/19463",-33.61565,150.73618,-0.109133796536555,0.0811342817648265,0.34622438295296,-0.288436560780418,-0.259667296242582,-0.340500494599833
"471","SampleID.102.100.100.19465","102.100.100/19465",-33.61623,150.736,-0.114601610142592,0.0865057345361414,0.369572767037616,-0.346870009961462,-0.226438375789798,-0.447811280233847
"472","SampleID.102.100.100.19467","102.100.100/19467",-33.61745,150.73612,-0.160212544591896,0.0305009331623578,0.29484504309207,-0.415833253558929,-0.18715874040911,-0.335606454975259
"473","SampleID.102.100.100.19469","102.100.100/19469",-33.62103,150.73385,0.00191258592064391,0.0493973301493099,0.309557904031152,-0.325593732020269,-0.319262562360231,-0.373066146642424
"474","SampleID.102.100.100.19471","102.100.100/19471",-33.62067,150.73375,-0.0522160577616832,-0.00812114944795958,0.307269893297408,-0.431013207926467,-0.373743793409578,-0.399054405929577
"475","SampleID.102.100.100.19473","102.100.100/19473",-33.62075,150.73423,-0.0537841279088437,-0.00327440768954394,0.276628374457838,-0.394685232136602,-0.369636938505045,-0.331539501277812
"476","SampleID.102.100.100.19475","102.100.100/19475",-33.6213,150.7354,-0.0832628709647025,-0.00757871884757753,0.140392778177447,-0.251197956106168,-0.0255391674002444,-0.21711808035985
"477","SampleID.102.100.100.19477","102.100.100/19477",-33.62083,150.73577,-0.108121127246884,-0.00072637259064109,0.126861616674057,-0.252319907002513,-0.0568100881123537,-0.265205167106937
"478","SampleID.102.100.100.19479","102.100.100/19479",-33.61517,150.72268,-0.104156467206304,-0.149382640520163,0.148143952918743,-0.402156371776431,-0.333386279043537,-0.145798529820974
"479","SampleID.102.100.100.19481","102.100.100/19481",-33.61583,150.72482,-0.090851621161082,-0.153880122647722,0.145978955852175,-0.419803826675357,-0.313386752626079,-0.210168383778973
"480","SampleID.102.100.100.19483","102.100.100/19483",-33.61353,150.72493,-0.0637049084216264,-0.0625947387109832,0.224325132935933,-0.414166826859251,-0.283110272347293,-0.241952078912434
"481","SampleID.102.100.100.19485","102.100.100/19485",-33.61285,150.72975,0.0019402864109154,0.0684164206746016,0.217657558914774,-0.27898014640261,-0.243463741092487,-0.280122111881325
"482","SampleID.102.100.100.19487","102.100.100/19487",-33.60465,150.7304,-0.0483930020882171,0.096205577254143,0.224947342597578,-0.213381839912281,-0.151275735465591,-0.305122977203761
"483","SampleID.102.100.100.19489","102.100.100/19489",-33.60518,150.7298,0.0365558749769898,0.144987700776068,0.158020817208878,-0.0605386739805987,-0.0106092945946254,-0.213381356538512
"484","SampleID.102.100.100.19491","102.100.100/19491",-33.60617,150.73035,0.00599430373526258,0.12319037402392,0.155149946771356,-0.10514763149446,-0.117025515813682,-0.201483294294847
"485","SampleID.102.100.100.19495","102.100.100/19495",-33.60955,150.7324,3.63179691105038e-05,0.106695760791477,0.0669941711845349,-0.124851341647002,-0.157246980331699,-0.214528135970126
"486","SampleID.102.100.100.19497","102.100.100/19497",-33.60897,150.7254,-0.0464042915159242,0.0908121835703467,0.2957595420019,-0.223547249963023,-0.302531797019213,-0.242756566227143
"487","SampleID.102.100.100.19499","102.100.100/19499",-33.6113,150.7284,-0.00663848704126915,0.0550213116445955,0.22773884462272,-0.318888136924284,-0.268881212495896,-0.31761760725516
"488","SampleID.102.100.100.19501","102.100.100/19501",-33.61158,150.72577,-0.116403724752395,-0.0661039323073918,0.124130871034219,-0.370382803618452,-0.225668599630451,-0.214355261601601
"489","SampleID.102.100.100.19503","102.100.100/19503",-33.60885,150.72258,-0.110549750246873,-0.043486972245554,0.166379578076237,-0.339148683106364,-0.208686912112746,-0.186576133419013
"490","SampleID.102.100.100.19505","102.100.100/19505",-33.6145,150.72878,-0.117488338422459,-0.0542326367157983,0.163529481812244,-0.392005612993645,-0.200350619991657,-0.222902523234249
"491","SampleID.102.100.100.19507","102.100.100/19507",-33.61007,150.71983,-0.0624579376106265,0.0355878704879846,0.12115113900987,-0.0603792558907559,0.0575034212039936,-0.141585557973596
"492","SampleID.102.100.100.19509","102.100.100/19509",-33.61072,150.72043,-0.107232368974544,-0.0151564758228611,0.189016673822966,-0.36935500026373,-0.207238640757836,-0.246077382505736
"493","SampleID.102.100.100.19511","102.100.100/19511",-33.61255,150.72095,-0.127761898152773,-0.0791149150895063,0.0784732516945981,-0.368411497130634,-0.224527954444775,-0.159127522009129
"494","SampleID.102.100.100.19513","102.100.100/19513",-33.61103,150.72,-0.109355151654693,0.00810511932263868,0.210499883442396,-0.413598449978872,-0.300973279771361,-0.276043112858239
"495","SampleID.102.100.100.19515","102.100.100/19515",-33.61572,150.72173,-0.100531994688552,-0.12685481995175,0.121827020018798,-0.416152595316111,-0.339949849095639,-0.119033239225845
"496","SampleID.102.100.100.19517","102.100.100/19517",-33.61737,150.73283,-0.147987615586339,-0.0377594341419925,0.182481256617588,-0.465391780279712,-0.180341895053669,-0.181069060659889
"497","SampleID.102.100.100.19553","102.100.100/19553",-43.09177664,146.6440339,-0.308532463414632,-0.142603048896072,0.157665088675465,-0.656516228895418,0.108639331759709,0.159400941635124
"498","SampleID.102.100.100.19555","102.100.100/19555",-43.08869766,146.6442606,-0.281660492144904,-0.235841275714861,0.101069226137175,-0.751166087306912,-0.0573480633891971,0.227371635715807
"499","SampleID.102.100.100.19557","102.100.100/19557",-43.09507123,146.6542886,-0.253016923547511,-0.280627089767062,0.0838720666986674,-0.749596055605504,-0.0912248343567425,0.206561741713772
"500","SampleID.102.100.100.19559","102.100.100/19559",-43.16770086,146.8072247,-0.349041023058815,-0.243475139286625,0.0358148555872884,-0.580756920678438,0.0380179679951316,0.186896551914917
"501","SampleID.102.100.100.19561","102.100.100/19561",-43.09763684,146.6831746,-0.337761953219972,-0.261667198050908,-0.052846167685532,-0.607504354184062,0.0512829470283274,0.260877683821827
"502","SampleID.102.100.100.19563","102.100.100/19563",-43.21444386,146.7088927,-0.323982296692819,-0.257485968817825,-0.0154452890460022,-0.673520305937707,0.0436358046827982,0.225477082647357
"503","SampleID.102.100.100.19565","102.100.100/19565",-43.04549934,146.7409397,-0.320548054483183,-0.215752552377908,0.0635543176890726,-0.681616374536853,-0.0445826849311147,0.206822123426969
"504","SampleID.102.100.100.19567","102.100.100/19567",-43.10285718,146.7472972,-0.348238067173265,-0.240813720177897,0.0420592410050079,-0.653082237095443,0.0621152344756149,0.250755550580541
