"","Sample.ID","Database.Schema.Definitions.Url","Latitude","Longitude","LandUse","LanduseID"
"638","SampleID.102.100.100.42380","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.06565676,130.9570717,"1 Conservation and natural environments",1
"639","SampleID.102.100.100.42381","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.06564444,130.9573003,"1 Conservation and natural environments",1
"640","SampleID.102.100.100.42382","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.06566807,130.9575314,"1 Conservation and natural environments",1
"641","SampleID.102.100.100.42383","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.06627316,130.9587436,"1 Conservation and natural environments",1
"642","SampleID.102.100.100.42384","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.06626336,130.9587423,"1 Conservation and natural environments",1
"643","SampleID.102.100.100.42385","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.06605657,130.9588381,"1 Conservation and natural environments",1
"644","SampleID.102.100.100.42387","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-20.7195,120.9245,"1 Conservation and natural environments",1
"645","SampleID.102.100.100.42397","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-28.3466,125.3904,"1 Conservation and natural environments",1
"646","SampleID.102.100.100.42410","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-20.6988,141.4926,"1 Conservation and natural environments",1
"647","SampleID.102.100.100.42413","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-30.8345,128.3122,"1 Conservation and natural environments",1
"648","SampleID.102.100.100.42416","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-24.5395,132.6341,"1 Conservation and natural environments",1
"649","SampleID.102.100.100.42419","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.6457,123.9836,"1 Conservation and natural environments",1
"650","SampleID.102.100.100.42424","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-33.4026,117.7419,"1 Conservation and natural environments",1
"651","SampleID.102.100.100.42426","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.1618,115.1836,"1 Conservation and natural environments",1
"652","SampleID.102.100.100.42427","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-29.9465,123.6992,"1 Conservation and natural environments",1
"653","SampleID.102.100.100.42432","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-22.3847,143.1014,"1 Conservation and natural environments",1
"654","SampleID.102.100.100.42433","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-22.9338,136.7838,"1 Conservation and natural environments",1
"655","SampleID.102.100.100.42435","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-14.8267,130.1846,"1 Conservation and natural environments",1
"656","SampleID.102.100.100.42440","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-25.1933,115.5112,"1 Conservation and natural environments",1
"657","SampleID.102.100.100.42442","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-23.8345,130.3792,"1 Conservation and natural environments",1
"658","SampleID.102.100.100.42445","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.3201,131.6406,"1 Conservation and natural environments",1
"659","SampleID.102.100.100.42448","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-22.4412,129.3197,"1 Conservation and natural environments",1
"660","SampleID.102.100.100.42451","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-11.1039,142.2837,"1 Conservation and natural environments",1
"661","SampleID.102.100.100.42452","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-25.6851,129.213,"1 Conservation and natural environments",1
"662","SampleID.102.100.100.42454","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.3133,134.4646,"1 Conservation and natural environments",1
"663","SampleID.102.100.100.42457","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-26.8399,144.3107,"1 Conservation and natural environments",1
"664","SampleID.102.100.100.42459","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-28.6882,144.7867,"1 Conservation and natural environments",1
"665","SampleID.102.100.100.42460","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-28.0877,123.3583,"1 Conservation and natural environments",1
"666","SampleID.102.100.100.42461","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-24.361,139.4712,"1 Conservation and natural environments",1
"667","SampleID.102.100.100.42467","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-29.0543,133.2927,"1 Conservation and natural environments",1
"668","SampleID.102.100.100.42564","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-15.643544,136.154911,"1 Conservation and natural environments",1
"669","SampleID.102.100.100.42579","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.029346,136.099982,"1 Conservation and natural environments",1
"670","SampleID.102.100.100.42584","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.127744,136.356811,"1 Conservation and natural environments",1
"671","SampleID.102.100.100.61785","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-17.227544,135.122611,"1 Conservation and natural environments",1
"672","SampleID.102.100.100.61819","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-17.854889,137.89636,"1 Conservation and natural environments",1
"673","SampleID.102.100.100.61828","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-17.969744,137.761411,"1 Conservation and natural environments",1
"674","SampleID.102.100.100.61864","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-18.965144,133.113211,"1 Conservation and natural environments",1
"675","SampleID.102.100.100.61873","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.076744,133.772611,"1 Conservation and natural environments",1
"676","SampleID.102.100.100.61882","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.132544,134.411911,"1 Conservation and natural environments",1
"677","SampleID.102.100.100.61893","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.167644,133.671511,"1 Conservation and natural environments",1
"678","SampleID.102.100.100.61927","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.901444,135.077611,"1 Conservation and natural environments",1
"679","SampleID.102.100.100.61935","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.548644,132.935311,"1 Conservation and natural environments",1
"680","SampleID.102.100.100.61942","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.587644,133.033411,"1 Conservation and natural environments",1
"681","SampleID.102.100.100.61951","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.610144,133.420111,"1 Conservation and natural environments",1
"682","SampleID.102.100.100.61958","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.651244,133.255411,"1 Conservation and natural environments",1
"683","SampleID.102.100.100.61963","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.695044,133.213711,"1 Conservation and natural environments",1
"684","SampleID.102.100.100.61981","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.847592,140.3876,"1 Conservation and natural environments",1
"685","SampleID.102.100.100.61985","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.890344,139.259911,"1 Conservation and natural environments",1
"686","SampleID.102.100.100.62041","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-20.640044,139.515511,"1 Conservation and natural environments",1
"687","SampleID.102.100.100.62042","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-20.657711,133.792107,"1 Conservation and natural environments",1
"688","SampleID.102.100.100.62048","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-20.732744,133.167811,"1 Conservation and natural environments",1
"689","SampleID.102.100.100.62069","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-16.622586,136.982907,"1 Conservation and natural environments",1
"690","SampleID.102.100.100.62086","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-18.592544,133.381411,"1 Conservation and natural environments",1
"691","SampleID.102.100.100.62093","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.620644,135.374011,"1 Conservation and natural environments",1
"692","SampleID.102.100.100.62124","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-38.485464,144.914459,"1 Conservation and natural environments",1
"693","SampleID.102.100.100.62126","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-38.485176,144.915033,"1 Conservation and natural environments",1
"694","SampleID.102.100.100.62150","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.801772,145.649607,"1 Conservation and natural environments",1
"695","SampleID.102.100.100.62152","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.801552,145.649331,"1 Conservation and natural environments",1
"696","SampleID.102.100.100.62154","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.801445,145.649357,"1 Conservation and natural environments",1
"697","SampleID.102.100.100.62156","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.801373,145.649147,"1 Conservation and natural environments",1
"698","SampleID.102.100.100.62158","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.801194,145.648944,"1 Conservation and natural environments",1
"699","SampleID.102.100.100.62160","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.8012,145.648936,"1 Conservation and natural environments",1
"700","SampleID.102.100.100.62162","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.800879,145.648828,"1 Conservation and natural environments",1
"701","SampleID.102.100.100.62164","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.801186,145.648857,"1 Conservation and natural environments",1
"702","SampleID.102.100.100.62166","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.801394,145.648791,"1 Conservation and natural environments",1
"703","SampleID.102.100.100.62168","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.690526,145.836581,"1 Conservation and natural environments",1
"704","SampleID.102.100.100.62170","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.690414,145.837033,"1 Conservation and natural environments",1
"705","SampleID.102.100.100.62172","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.690387,145.837101,"1 Conservation and natural environments",1
"706","SampleID.102.100.100.62174","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.690535,145.836941,"1 Conservation and natural environments",1
"707","SampleID.102.100.100.12860","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-22.282754,133.249341,"2 Production from relatively natural environments",2
"708","SampleID.102.100.100.12862","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-22.288806,133.613639,"2 Production from relatively natural environments",2
"709","SampleID.102.100.100.7031","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.24283403,136.7403888,"2 Production from relatively natural environments",2
"710","SampleID.102.100.100.7037","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-27.23993333,133.5572333,"2 Production from relatively natural environments",2
"711","SampleID.102.100.100.7039","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-25.70963333,133.24855,"2 Production from relatively natural environments",2
"712","SampleID.102.100.100.7041","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-22.91015,132.6421,"2 Production from relatively natural environments",2
"713","SampleID.102.100.100.7043","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-23.25241667,132.6403667,"2 Production from relatively natural environments",2
"714","SampleID.102.100.100.7045","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-22.914,132.6242,"2 Production from relatively natural environments",2
"715","SampleID.102.100.100.7047","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-22.43503333,132.0354,"2 Production from relatively natural environments",2
"716","SampleID.102.100.100.7057","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-20.18768333,129.1592333,"2 Production from relatively natural environments",2
"717","SampleID.102.100.100.7059","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-17.87356667,127.8730167,"2 Production from relatively natural environments",2
"718","SampleID.102.100.100.7061","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-17.67413333,125.2178,"2 Production from relatively natural environments",2
"719","SampleID.102.100.100.7065","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-19.76865,120.68075,"2 Production from relatively natural environments",2
"720","SampleID.102.100.100.7067","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-21.11651667,116.8285667,"2 Production from relatively natural environments",2
"721","SampleID.102.100.100.7079","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-28.17221667,121.2342833,"2 Production from relatively natural environments",2
"722","SampleID.102.100.100.7095","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.91006667,135.3400333,"2 Production from relatively natural environments",2
"723","SampleID.102.100.100.15955","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.8223,147.50573,"2 Production from relatively natural environments",2
"724","SampleID.102.100.100.15969","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.38784,147.04742,"2 Production from relatively natural environments",2
"725","SampleID.102.100.100.15997","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.57264,146.77292,"2 Production from relatively natural environments",2
"726","SampleID.102.100.100.19553","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.09177664,146.6440339,"2 Production from relatively natural environments",2
"727","SampleID.102.100.100.19555","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.08869766,146.6442606,"2 Production from relatively natural environments",2
"728","SampleID.102.100.100.19557","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.09507123,146.6542886,"2 Production from relatively natural environments",2
"729","SampleID.102.100.100.19559","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.16770086,146.8072247,"2 Production from relatively natural environments",2
"730","SampleID.102.100.100.19561","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.09763684,146.6831746,"2 Production from relatively natural environments",2
"731","SampleID.102.100.100.19563","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.21444386,146.7088927,"2 Production from relatively natural environments",2
"732","SampleID.102.100.100.19565","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.04549934,146.7409397,"2 Production from relatively natural environments",2
"733","SampleID.102.100.100.19567","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.10285718,146.7472972,"2 Production from relatively natural environments",2
"734","SampleID.102.100.100.19569","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-43.10942304,146.8372982,"2 Production from relatively natural environments",2
"735","SampleID.102.100.100.19589","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-33.32938057,150.1397234,"2 Production from relatively natural environments",2
"736","SampleID.102.100.100.39041","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.51827,116.14246,"2 Production from relatively natural environments",2
"737","SampleID.102.100.100.39043","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.51761,116.14239,"2 Production from relatively natural environments",2
"738","SampleID.102.100.100.39045","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.52046,116.18371,"2 Production from relatively natural environments",2
"739","SampleID.102.100.100.39047","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.51976,116.18426,"2 Production from relatively natural environments",2
"740","SampleID.102.100.100.39049","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.52362,116.17192,"2 Production from relatively natural environments",2
"741","SampleID.102.100.100.39051","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.5227,116.1718,"2 Production from relatively natural environments",2
"742","SampleID.102.100.100.39053","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.53487,116.15891,"2 Production from relatively natural environments",2
"743","SampleID.102.100.100.39055","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.53369,116.1582,"2 Production from relatively natural environments",2
"744","SampleID.102.100.100.39057","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.57229,116.22374,"2 Production from relatively natural environments",2
"745","SampleID.102.100.100.39059","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.5729,116.22408,"2 Production from relatively natural environments",2
"746","SampleID.102.100.100.39061","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.58888,116.18417,"2 Production from relatively natural environments",2
"747","SampleID.102.100.100.39063","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.58827,116.18457,"2 Production from relatively natural environments",2
"748","SampleID.102.100.100.39065","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.61953,116.08824,"2 Production from relatively natural environments",2
"749","SampleID.102.100.100.39067","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.62009,116.0879,"2 Production from relatively natural environments",2
"750","SampleID.102.100.100.39069","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.62008,116.06979,"2 Production from relatively natural environments",2
"751","SampleID.102.100.100.39071","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.61966,116.06943,"2 Production from relatively natural environments",2
"752","SampleID.102.100.100.39073","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.60527,116.05283,"2 Production from relatively natural environments",2
"753","SampleID.102.100.100.39075","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.60501,116.0519,"2 Production from relatively natural environments",2
"754","SampleID.102.100.100.39077","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.59863,116.0462,"2 Production from relatively natural environments",2
"755","SampleID.102.100.100.39079","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.59757,116.04491,"2 Production from relatively natural environments",2
"756","SampleID.102.100.100.39081","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.59458,116.03674,"2 Production from relatively natural environments",2
"757","SampleID.102.100.100.39083","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.59432,116.03629,"2 Production from relatively natural environments",2
"758","SampleID.102.100.100.39085","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.55292,116.04454,"2 Production from relatively natural environments",2
"759","SampleID.102.100.100.39087","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.55298,116.04415,"2 Production from relatively natural environments",2
"760","SampleID.102.100.100.39089","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.55939,116.04864,"2 Production from relatively natural environments",2
"761","SampleID.102.100.100.39091","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.55975,116.04851,"2 Production from relatively natural environments",2
"762","SampleID.102.100.100.39093","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.57056,116.06857,"2 Production from relatively natural environments",2
"763","SampleID.102.100.100.39095","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.57004,116.06907,"2 Production from relatively natural environments",2
"764","SampleID.102.100.100.39097","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.59874,116.08275,"2 Production from relatively natural environments",2
"765","SampleID.102.100.100.39099","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.59924,116.08204,"2 Production from relatively natural environments",2
"766","SampleID.102.100.100.39161","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.56681,116.12112,"2 Production from relatively natural environments",2
"767","SampleID.102.100.100.39163","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.56602,116.11913,"2 Production from relatively natural environments",2
"768","SampleID.102.100.100.39165","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.56591,116.11904,"2 Production from relatively natural environments",2
"769","SampleID.102.100.100.39191","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.56591,116.11904,"2 Production from relatively natural environments",2
"770","SampleID.102.100.100.39193","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.56591,116.11904,"2 Production from relatively natural environments",2
"771","SampleID.102.100.100.39195","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.56591,116.11904,"2 Production from relatively natural environments",2
"772","SampleID.102.100.100.39198","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.49956015,145.5151456,"2 Production from relatively natural environments",2
"773","SampleID.102.100.100.39202","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.49995197,145.5190746,"2 Production from relatively natural environments",2
"774","SampleID.102.100.100.39204","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.53227413,145.5092119,"2 Production from relatively natural environments",2
"775","SampleID.102.100.100.39206","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.54004433,145.5043148,"2 Production from relatively natural environments",2
"776","SampleID.102.100.100.39208","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.53019069,145.509095,"2 Production from relatively natural environments",2
